SKU_ID,Product_Name,Category,Sub_Category,Pack_Size,Unit_Cost_Price,Unit_Selling_Price,Stock_Quantity,Reorder_Level,Supplier_Name,Supplier_Lead_Time_Days,Expiry_Date,Storage_Type,Manufacturing_Date,Batch_Number,Shelf_Life_Days,Location
AM-1209,Amul Block Cheese 250g,Cheese,Block,250g,283.93,287.99,303,59,Amul Chocolate Works,2,2025-09-21,Refrigerated,2025-05-15,B7356B,129,STORE-01
AM-1229,Amul Low Fat Yogurt 1L,Yogurt,Low,1L,221.86,226.19,343,57,Amul Chocolate Works,3,2025-08-28,Refrigerated,2025-08-02,B6906C,26,WH-02
AM-703,Amul Fruit & Nut Chocolate 150g,Chocolate,Fruit,150g,115.19,121.37,366,29,Amul Ice Creams,4,2025-11-06,Ambient,2025-01-11,B4747C,299,WH-03
AM-1223,Amul Slim Dairy Milk 1kg,Dairy Milk,Slim,1kg,251.99,263.05,352,21,Amul Beverages,1,2025-08-22,Refrigerated,2025-08-13,B8828D,9,WH-01
AM-904,Amul Protein Shake Vanilla 200ml,Protein,Protein,200ml,45.94,48,342,69,Amul Dairy Anand,2,2026-03-08,Ambient,2025-07-09,B2458C,242,WH-03
AM-1223,Amul Slim Dairy Milk 1kg,Dairy Milk,Slim,1kg,259.94,266.63,59,59,Amul Value Added,3,2025-08-27,Refrigerated,2025-08-13,B1750D,14,STORE-04
AM-1203,Amul Probiotic Yogurt 1kg,Yogurt,Probiotic,1kg,239.4,242.84,374,37,Amul Protein Division,6,2025-08-19,Refrigerated,2025-07-24,B9714C,26,STORE-05
AM-1001,Amul Almond Milk 1L,Vegan,Almond,1L,122.43,136.76,361,11,Amul Beverages,3,2025-09-25,Ambient,2025-07-24,B2008D,63,STORE-02
AM-1223,Amul Slim Dairy Milk 1kg,Dairy Milk,Slim,1kg,245.49,255.7,169,95,Amul Value Added,1,2025-08-26,Refrigerated,2025-08-13,B3248B,13,WH-01
AM-1214,Amul High Protein Milk Protein 100g,Protein,High,100g,211.17,216.25,204,36,Amul Chocolate Works,2,2025-10-13,Ambient,2025-02-09,B1085C,246,WH-01
AM-002,Amul Taaza Milk 1L,Dairy Milk,Taaza,1L,55.35,69.56,299,78,Amul Foods Pvt Ltd,3,2025-08-20,Refrigerated,2025-08-10,B4381D,10,WH-03
AM-1001,Amul Almond Milk 1L,Vegan,Almond,1L,127.41,129.53,260,69,Amul Ice Creams,2,2025-11-06,Ambient,2025-08-01,B7849D,97,STORE-02
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,37.2,51.22,395,91,Amul Beverages,3,2025-09-07,Refrigerated,2025-08-12,B8542A,26,WH-02
AM-1224,Amul Keto Cheese Functional 500g,Functional,Keto,500g,220.37,232.77,239,23,Gujarat Co-op,7,2025-08-29,Ambient,2025-07-30,B9510A,30,STORE-01
AM-1213,Amul Pizza Cheese 200ml,Cheese,Pizza,200ml,96.96,105.63,364,66,Gujarat Co-op,5,2025-10-22,Refrigerated,2025-07-13,B5588B,101,STORE-04
AM-107,Amul Vegan Ice Cream 500ml,Ice Cream,Vegan,500ml,125.19,134.96,19,69,Amul Protein Division,4,2025-12-30,Frozen,2025-06-30,B1674B,183,STORE-05
AM-701,Amul Dark Chocolate 150g,Chocolate,Dark,150g,101.56,114.8,261,78,Amul Protein Division,1,2025-09-25,Ambient,2025-01-17,B4455A,251,STORE-04
AM-601,Amul Malai Paneer 200g,Paneer,Malai,200g,81.88,91.54,79,79,Amul Chocolate Works,4,2025-08-19,Refrigerated,2025-08-05,B1645A,14,WH-02
AM-1211,Amul Keto Cheese Functional 1kg,Functional,Keto,1kg,237.6,250.86,162,58,Gujarat Co-op,6,2025-09-14,Ambient,2025-06-05,B2616B,101,STORE-03
AM-1225,Amul Malai Paneer 1L,Paneer,Malai,1L,114.52,125.23,455,35,Amul Value Added,4,2025-08-23,Refrigerated,2025-08-12,B8610D,11,STORE-02
AM-003,Amul Shakti Milk 500ml,Dairy Milk,Shakti,500ml,29.79,44.4,439,58,Gujarat Co-op,1,2025-08-27,Refrigerated,2025-08-13,B4831D,14,STORE-05
AM-1205,Amul Probiotic Drink Functional 500ml,Functional,Probiotic,500ml,91.7,106.3,41,32,Amul Protein Division,7,2025-09-20,Ambient,2025-07-24,B4056C,58,WH-03
AM-1214,Amul High Protein Milk Protein 100g,Protein,High,100g,215.32,226.98,421,21,Amul Value Added,2,2026-03-06,Ambient,2025-05-24,B4223D,286,STORE-03
AM-1227,Amul Haldi Doodh Functional 200ml,Functional,Haldi,200ml,211.76,213.84,342,36,Amul Value Added,5,2025-09-06,Ambient,2025-04-15,B6373C,144,STORE-05
AM-801,Amul Kool Koko 200ml,Beverages,Kool,200ml,26.87,33.47,330,71,Amul Foods Pvt Ltd,5,2025-08-28,Ambient,2025-07-16,B4669B,43,WH-01
AM-1234,Amul Lactose-Free Dairy Milk 100g,Dairy Milk,Lactose-Free,100g,90.86,95.35,418,22,Gujarat Co-op,7,2025-08-25,Refrigerated,2025-08-11,B4078A,14,WH-03
AM-1222,Amul Buttermilk Beverages 1L,Beverages,Buttermilk,1L,302.78,307.45,458,12,Amul Chocolate Works,7,2025-08-26,Ambient,2025-07-24,B4023C,33,WH-03
AM-001,Amul Gold Milk 1L,Dairy Milk,Gold,1L,62.3,70.04,348,30,Amul Protein Division,4,2025-08-18,Refrigerated,2025-08-09,B1275D,9,WH-01
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,37.49,46.8,411,54,Amul Foods Pvt Ltd,7,2025-08-31,Refrigerated,2025-08-04,B2299A,27,STORE-03
AM-1210,Amul Low Fat Paneer 1kg,Paneer,Low,1kg,95.77,104.24,92,46,Amul Ice Creams,3,2025-08-19,Refrigerated,2025-08-12,B1980A,7,STORE-01
AM-1213,Amul Pizza Cheese 200ml,Cheese,Pizza,200ml,102.8,114.23,135,87,Amul Foods Pvt Ltd,2,2025-10-07,Refrigerated,2025-04-27,B9851A,163,STORE-03
AM-802,Amul Kool Café 200ml,Beverages,Kool,200ml,27.32,36.65,391,54,Amul Foods Pvt Ltd,7,2025-10-05,Ambient,2025-06-07,B2976C,120,STORE-03
AM-303,Amul Pizza Cheese 100g,Cheese,Pizza,100g,97.28,104.66,138,79,Amul Beverages,1,2025-11-21,Refrigerated,2025-07-08,B1061D,136,STORE-04
AM-1227,Amul Haldi Doodh Functional 200ml,Functional,Haldi,200ml,226.99,235.77,153,37,Gujarat Co-op,3,2025-09-21,Ambient,2025-07-23,B7141B,60,WH-02
AM-207,Amul Garlic Butter 100g,Butter,Garlic,100g,50.7,57.01,91,25,Amul Chocolate Works,6,2025-09-12,Refrigerated,2025-04-22,B4913C,143,STORE-03
AM-403,Amul Probiotic Yogurt 100g,Yogurt,Probiotic,100g,24.79,33.63,418,78,Amul Chocolate Works,4,2025-08-28,Refrigerated,2025-08-05,B1846A,23,WH-02
AM-802,Amul Kool Café 200ml,Beverages,Kool,200ml,26.92,40.34,475,14,Amul Chocolate Works,5,2025-10-26,Ambient,2025-07-25,B1940C,93,STORE-02
AM-804,Amul Turmeric Milk 200ml,Beverages,Turmeric,200ml,29.89,37.4,367,39,Amul Ice Creams,3,2025-09-22,Ambient,2025-07-03,B6418B,81,STORE-05
AM-206,Amul Lite Butter 250g,Butter,Lite,250g,80.89,90.73,63,44,Amul Foods Pvt Ltd,2,2025-10-03,Refrigerated,2025-04-23,B1277A,163,WH-01
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,36.54,41.33,7,72,Amul Ice Creams,2,2025-08-23,Refrigerated,2025-08-12,B3439D,11,STORE-05
AM-005,Amul Lactose-Free Milk 1L,Dairy Milk,Lactose-Free,1L,65.54,74,47,17,Amul Foods Pvt Ltd,7,2025-08-23,Refrigerated,2025-08-08,B5124C,15,WH-01
AM-303,Amul Pizza Cheese 100g,Cheese,Pizza,100g,95.77,107.42,474,36,Amul Chocolate Works,7,2025-10-13,Refrigerated,2025-06-22,B6407C,113,STORE-05
AM-404,Amul Masti Yogurt 500g,Yogurt,Masti,500g,50.08,53.1,20,39,Gujarat Co-op,4,2025-08-26,Refrigerated,2025-08-11,B9476A,15,STORE-01
AM-801,Amul Kool Koko 200ml,Beverages,Kool,200ml,27.07,37.48,465,99,Amul Protein Division,3,2025-09-02,Ambient,2025-07-09,B1017C,55,WH-02
AM-1229,Amul Low Fat Yogurt 1L,Yogurt,Low,1L,217.36,229.62,423,98,Amul Value Added,5,2025-09-08,Refrigerated,2025-08-13,B2512C,26,WH-02
AM-1204,Amul Kool Koko Beverages 1kg,Beverages,Kool,1kg,266.39,270.29,85,18,Amul Foods Pvt Ltd,3,2025-09-15,Ambient,2025-07-01,B4790B,76,WH-03
AM-1217,Amul Yogurt 500ml,Yogurt,Yogurt,500ml,154.63,157.66,231,86,Amul Foods Pvt Ltd,2,2025-08-23,Refrigerated,2025-08-11,B9468B,12,WH-01
AM-1207,Amul Vegan 1L,Vegan,Vegan,1L,49.87,58.35,101,48,Amul Beverages,3,2025-08-28,Ambient,2025-06-11,B5027B,78,WH-01
AM-901,Amul PRO Whey Protein 500g,Protein,PRO,500g,565.79,579.61,495,89,Gujarat Co-op,1,2025-12-28,Ambient,2025-06-18,B5621B,193,WH-01
AM-1200,Amul Almond Milk Vegan 500g,Vegan,Almond,500g,162.73,171.41,492,93,Amul Foods Pvt Ltd,6,2025-09-01,Ambient,2025-06-14,B5100B,79,WH-02
AM-702,Amul Milk Chocolate 150g,Chocolate,Milk,150g,96.87,110.36,59,27,Amul Ice Creams,7,2025-08-31,Ambient,2025-02-02,B7496C,210,STORE-03
AM-003,Amul Shakti Milk 500ml,Dairy Milk,Shakti,500ml,28.77,37.96,262,20,Amul Value Added,7,2025-08-26,Refrigerated,2025-08-12,B4858C,14,WH-03
AM-005,Amul Lactose-Free Milk 1L,Dairy Milk,Lactose-Free,1L,67.06,77.67,334,51,Gujarat Co-op,4,2025-08-20,Refrigerated,2025-08-12,B5271D,8,WH-02
AM-1220,Amul Protein Shake Protein 250g,Protein,Protein,250g,169.6,175.2,123,33,Amul Ice Creams,3,2026-02-21,Ambient,2025-04-07,B4295A,320,STORE-03
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,35.74,48.37,286,71,Amul Dairy Anand,7,2025-08-24,Refrigerated,2025-08-12,B2846B,12,WH-01
AM-1208,Amul Unsalted Butter 100g,Butter,Unsalted,100g,84.71,98.81,427,78,Amul Ice Creams,7,2025-09-29,Refrigerated,2025-05-11,B7223D,141,STORE-01
AM-1236,Amul Immunity Booster Functional 250g,Functional,Immunity,250g,171.65,173.83,130,39,Amul Foods Pvt Ltd,2,2025-09-18,Ambient,2025-06-17,B8882D,93,STORE-04
AM-602,Amul Malai Paneer 1kg,Paneer,Malai,1kg,393.61,396.12,188,75,Amul Foods Pvt Ltd,1,2025-08-19,Refrigerated,2025-08-09,B4413A,10,STORE-03
AM-801,Amul Kool Koko 200ml,Beverages,Kool,200ml,26.01,34.48,188,80,Amul Foods Pvt Ltd,3,2025-09-04,Ambient,2025-07-10,B5749C,56,WH-02
AM-1229,Amul Low Fat Yogurt 1L,Yogurt,Low,1L,223.62,226.05,401,89,Amul Foods Pvt Ltd,6,2025-08-24,Refrigerated,2025-08-05,B9884C,19,WH-01
AM-903,Amul Protein Bar 60g,Protein,Protein,60g,55.38,61.61,356,68,Amul Value Added,3,2026-01-09,Ambient,2025-03-04,B7426C,311,STORE-04
AM-303,Amul Pizza Cheese 100g,Cheese,Pizza,100g,95.34,107.91,179,83,Amul Beverages,7,2025-11-25,Refrigerated,2025-06-16,B8793C,162,STORE-03
AM-305,Amul Vegan Cheese 200g,Cheese,Vegan,200g,217.9,226.39,316,85,Amul Foods Pvt Ltd,6,2025-12-18,Refrigerated,2025-07-12,B8368A,159,STORE-02
AM-304,Amul Mozzarella Cheese 200g,Cheese,Mozzarella,200g,195.57,208.81,20,60,Amul Foods Pvt Ltd,3,2025-09-13,Refrigerated,2025-04-30,B3318D,136,WH-01
AM-1210,Amul Low Fat Paneer 1kg,Paneer,Low,1kg,111.4,115.65,343,78,Amul Ice Creams,5,2025-08-27,Refrigerated,2025-08-13,B8933A,14,WH-03
AM-005,Amul Lactose-Free Milk 1L,Dairy Milk,Lactose-Free,1L,65.21,68.09,281,90,Amul Value Added,7,2025-08-21,Refrigerated,2025-08-06,B7894B,15,STORE-02
AM-105,Amul Chocolate 500ml,Ice Cream,Chocolate,500ml,90.07,99.77,267,18,Amul Chocolate Works,6,2026-02-18,Frozen,2025-05-16,B6618C,278,WH-01
AM-205,Amul Butter 500g,Butter,Butter,500g,150.92,155.98,322,99,Amul Dairy Anand,2,2025-12-02,Refrigerated,2025-08-04,B6400C,120,STORE-03
AM-1211,Amul Keto Cheese Functional 1kg,Functional,Keto,1kg,237.05,243.07,470,53,Amul Protein Division,5,2025-09-24,Ambient,2025-05-07,B4826D,140,WH-03
AM-004,Amul Slim Milk 1L,Dairy Milk,Slim,1L,60.85,72.04,279,95,Amul Ice Creams,4,2025-08-19,Refrigerated,2025-08-10,B8181B,9,STORE-02
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,35.19,42.04,321,60,Amul Chocolate Works,3,2025-08-29,Refrigerated,2025-08-08,B6855D,21,WH-01
AM-004,Amul Slim Milk 1L,Dairy Milk,Slim,1L,60.32,68.93,250,82,Amul Beverages,5,2025-08-19,Refrigerated,2025-08-06,B3813B,13,STORE-04
AM-1216,Amul Low Fat Yogurt 500ml,Yogurt,Low,500ml,179.31,190.55,252,32,Amul Protein Division,5,2025-08-26,Refrigerated,2025-08-02,B3709A,24,STORE-02
AM-1212,Amul Low Fat Yogurt 200g,Yogurt,Low,200g,190.49,199.15,151,58,Amul Protein Division,5,2025-08-23,Refrigerated,2025-08-04,B2167C,19,WH-03
AM-104,Amul Vanilla 500ml,Ice Cream,Vanilla,500ml,91.77,99.06,253,14,Amul Chocolate Works,6,2026-03-03,Frozen,2025-07-30,B7243D,216,WH-01
AM-206,Amul Lite Butter 250g,Butter,Lite,250g,79.37,88.08,62,39,Amul Beverages,3,2025-10-31,Refrigerated,2025-05-25,B4671A,159,WH-02
AM-1102,Amul Keto Cheese 200g,Functional,Keto,200g,255.07,257.92,175,58,Amul Dairy Anand,5,2025-10-05,Ambient,2025-06-01,B4562D,126,STORE-03
AM-206,Amul Lite Butter 250g,Butter,Lite,250g,77.15,89.33,372,22,Amul Protein Division,2,2026-01-14,Refrigerated,2025-07-25,B1278B,173,WH-03
AM-302,Amul Cheese Block 200g,Cheese,Cheese,200g,186.01,194.88,188,90,Amul Beverages,4,2025-09-23,Refrigerated,2025-05-28,B2653B,118,WH-02
AM-1228,Amul Soy Milk Vegan 200ml,Vegan,Soy,200ml,302.84,307.3,65,13,Amul Ice Creams,6,2025-09-07,Ambient,2025-05-17,B6397A,113,WH-01
AM-1229,Amul Low Fat Yogurt 1L,Yogurt,Low,1L,234.77,242.81,393,99,Amul Protein Division,7,2025-08-22,Refrigerated,2025-08-10,B4098B,12,STORE-03
AM-903,Amul Protein Bar 60g,Protein,Protein,60g,62.34,76.68,433,29,Amul Protein Division,4,2025-10-10,Ambient,2025-01-16,B9436B,267,STORE-03
AM-802,Amul Kool Café 200ml,Beverages,Kool,200ml,26.97,33.14,211,98,Amul Dairy Anand,5,2025-10-03,Ambient,2025-07-31,B8730C,64,WH-01
AM-002,Amul Taaza Milk 1L,Dairy Milk,Taaza,1L,56.06,69.55,193,66,Amul Foods Pvt Ltd,3,2025-08-24,Refrigerated,2025-08-09,B8214C,15,WH-01
AM-1217,Amul Yogurt 500ml,Yogurt,Yogurt,500ml,143.76,148.87,398,79,Amul Chocolate Works,4,2025-08-19,Refrigerated,2025-07-26,B2914B,24,STORE-04
AM-1001,Amul Almond Milk 1L,Vegan,Almond,1L,125.39,137.28,280,24,Amul Foods Pvt Ltd,7,2025-08-19,Ambient,2025-06-27,B3583B,53,STORE-05
AM-1216,Amul Low Fat Yogurt 500ml,Yogurt,Low,500ml,177.49,181.52,49,60,Amul Protein Division,1,2025-08-25,Refrigerated,2025-08-02,B9537D,23,STORE-04
AM-1227,Amul Haldi Doodh Functional 200ml,Functional,Haldi,200ml,216.9,231.5,368,53,Amul Foods Pvt Ltd,2,2025-10-12,Ambient,2025-06-24,B1217C,110,STORE-01
AM-104,Amul Vanilla 500ml,Ice Cream,Vanilla,500ml,86.27,100.42,187,83,Amul Chocolate Works,3,2026-02-26,Frozen,2025-05-28,B5302B,274,STORE-02
AM-004,Amul Slim Milk 1L,Dairy Milk,Slim,1L,59.24,73.54,329,99,Amul Dairy Anand,1,2025-08-20,Refrigerated,2025-08-06,B6712C,14,STORE-02
AM-1205,Amul Probiotic Drink Functional 500ml,Functional,Probiotic,500ml,90.74,99.9,187,54,Amul Chocolate Works,2,2025-09-21,Ambient,2025-08-08,B5198D,44,STORE-03
AM-106,Amul Kesar Pista 500ml,Ice Cream,Kesar,500ml,101.72,107.07,111,74,Amul Value Added,4,2026-04-27,Frozen,2025-07-18,B8263A,283,WH-01
AM-1224,Amul Keto Cheese Functional 500g,Functional,Keto,500g,210.13,213.78,443,85,Amul Chocolate Works,4,2025-10-06,Ambient,2025-06-10,B6007C,118,WH-01
AM-1231,Amul Kesar Pista Ice Cream 1L,Ice Cream,Kesar,1L,222.14,232.3,187,83,Amul Dairy Anand,7,2026-05-16,Frozen,2025-05-25,B7988A,356,WH-02
AM-1220,Amul Protein Shake Protein 250g,Protein,Protein,250g,169.33,171.73,318,64,Gujarat Co-op,6,2025-09-10,Ambient,2024-10-22,B4507A,323,WH-01
AM-1214,Amul High Protein Milk Protein 100g,Protein,High,100g,220.41,235.13,422,99,Amul Ice Creams,2,2025-09-09,Ambient,2024-12-18,B3571D,265,WH-02
AM-1228,Amul Soy Milk Vegan 200ml,Vegan,Soy,200ml,299.03,306.96,189,15,Amul Value Added,1,2025-09-10,Ambient,2025-07-21,B5786D,51,STORE-05
AM-1216,Amul Low Fat Yogurt 500ml,Yogurt,Low,500ml,176.64,186.74,35,15,Amul Dairy Anand,1,2025-08-18,Refrigerated,2025-07-23,B9728B,26,WH-01
AM-904,Amul Protein Shake Vanilla 200ml,Protein,Protein,200ml,46.48,49.28,380,60,Amul Value Added,3,2025-09-03,Ambient,2025-02-14,B1324A,201,STORE-04
AM-1219,Amul Low Fat Paneer 1L,Paneer,Low,1L,250.73,258.28,60,17,Amul Ice Creams,3,2025-08-20,Refrigerated,2025-08-11,B5377B,9,STORE-05
AM-1209,Amul Block Cheese 250g,Cheese,Block,250g,286.95,292.86,126,51,Gujarat Co-op,4,2025-12-23,Refrigerated,2025-07-14,B1126B,162,WH-03
AM-302,Amul Cheese Block 200g,Cheese,Cheese,200g,176.04,185.84,419,37,Amul Beverages,7,2025-11-03,Refrigerated,2025-07-23,B8050A,103,STORE-04
AM-1232,Amul Dark Chocolate 500g,Chocolate,Dark,500g,85.08,90.22,27,16,Amul Chocolate Works,1,2026-01-01,Ambient,2025-02-18,B2008B,317,WH-03
AM-1207,Amul Vegan 1L,Vegan,Vegan,1L,30.88,36.63,193,11,Amul Chocolate Works,3,2025-08-26,Ambient,2025-06-20,B6815A,67,WH-03
AM-403,Amul Probiotic Yogurt 100g,Yogurt,Probiotic,100g,23.7,26.29,297,70,Amul Chocolate Works,6,2025-08-23,Refrigerated,2025-08-05,B2447A,18,STORE-03
AM-802,Amul Kool Café 200ml,Beverages,Kool,200ml,26.22,36.59,312,60,Amul Chocolate Works,4,2025-10-25,Ambient,2025-07-24,B3499C,93,STORE-05
AM-1215,Amul Probiotic Drink Functional 500ml,Functional,Probiotic,500ml,220.66,225.24,57,72,Amul Chocolate Works,1,2025-11-04,Ambient,2025-05-08,B2340D,180,STORE-02
AM-1101,Amul Immunity Booster Drink 200ml,Functional,Immunity,200ml,37.39,39.77,450,15,Amul Beverages,4,2025-09-12,Ambient,2025-08-01,B7849B,42,STORE-05
AM-1214,Amul High Protein Milk Protein 100g,Protein,High,100g,210.35,219.61,210,42,Amul Foods Pvt Ltd,6,2026-01-13,Ambient,2025-03-31,B1194D,288,STORE-01
AM-1218,Amul Salted Butter 200ml,Butter,Salted,200ml,306.95,320.93,372,59,Amul Ice Creams,5,2025-12-28,Refrigerated,2025-07-12,B2562C,169,STORE-02
AM-1234,Amul Lactose-Free Dairy Milk 100g,Dairy Milk,Lactose-Free,100g,83.9,95.63,147,68,Amul Beverages,7,2025-08-23,Refrigerated,2025-08-10,B4119D,13,WH-03
AM-1212,Amul Low Fat Yogurt 200g,Yogurt,Low,200g,188.39,201.56,441,87,Amul Foods Pvt Ltd,5,2025-08-25,Refrigerated,2025-08-06,B5588D,19,WH-02
AM-104,Amul Vanilla 500ml,Ice Cream,Vanilla,500ml,88.42,102.26,48,21,Amul Foods Pvt Ltd,2,2025-10-22,Frozen,2025-03-25,B9818C,211,STORE-01
AM-003,Amul Shakti Milk 500ml,Dairy Milk,Shakti,500ml,29.58,40.8,495,64,Amul Ice Creams,1,2025-08-26,Refrigerated,2025-08-13,B1323B,13,STORE-05
AM-1003,Amul Oat Milk 1L,Vegan,Oat,1L,137.92,141.07,367,34,Amul Chocolate Works,7,2025-08-19,Ambient,2025-06-25,B6581C,55,STORE-01
AM-1222,Amul Buttermilk Beverages 1L,Beverages,Buttermilk,1L,314.29,316.59,204,30,Amul Foods Pvt Ltd,2,2025-09-21,Ambient,2025-06-12,B9236D,101,STORE-04
AM-1217,Amul Yogurt 500ml,Yogurt,Yogurt,500ml,153.7,163.2,67,76,Amul Ice Creams,3,2025-08-18,Refrigerated,2025-08-02,B6588B,16,STORE-04
AM-701,Amul Dark Chocolate 150g,Chocolate,Dark,150g,105.49,111.7,167,65,Amul Ice Creams,2,2026-01-15,Ambient,2025-04-20,B4891B,270,WH-01
AM-701,Amul Dark Chocolate 150g,Chocolate,Dark,150g,104.9,110.92,270,44,Amul Chocolate Works,5,2026-02-23,Ambient,2025-07-13,B8974A,225,STORE-04
AM-001,Amul Gold Milk 1L,Dairy Milk,Gold,1L,61.67,76.1,390,31,Amul Value Added,6,2025-08-26,Refrigerated,2025-08-13,B4481A,13,STORE-01
AM-1101,Amul Immunity Booster Drink 200ml,Functional,Immunity,200ml,35.36,42.32,327,80,Amul Protein Division,2,2025-09-29,Ambient,2025-07-31,B2010B,60,STORE-01
AM-1103,Amul Haldi Doodh Powder 200g,Functional,Haldi,200g,163.09,174.8,322,54,Amul Dairy Anand,6,2025-11-05,Ambient,2025-07-07,B4188A,121,WH-02
AM-1213,Amul Pizza Cheese 200ml,Cheese,Pizza,200ml,94.39,98.84,254,46,Amul Ice Creams,4,2025-08-29,Refrigerated,2025-04-13,B8241D,138,STORE-04
AM-305,Amul Vegan Cheese 200g,Cheese,Vegan,200g,211.26,219.93,136,21,Amul Beverages,5,2025-10-30,Refrigerated,2025-06-15,B6956D,137,WH-02
AM-1221,Amul Milkshake Beverages 1L,Beverages,Milkshake,1L,158.05,170.7,75,56,Amul Ice Creams,1,2025-08-23,Ambient,2025-06-07,B1153C,77,WH-03
AM-1226,Amul Organic Paneer 250g,Paneer,Organic,250g,273.19,284.67,387,63,Amul Foods Pvt Ltd,3,2025-08-27,Refrigerated,2025-08-13,B7782B,14,STORE-01
AM-902,Amul High Protein Milk 200ml,Protein,High,200ml,35.34,37.48,328,32,Amul Foods Pvt Ltd,2,2026-03-12,Ambient,2025-06-20,B3040C,265,STORE-03
AM-405,Amul Greek Yogurt 100g,Yogurt,Greek,100g,35.19,45.62,411,93,Gujarat Co-op,4,2025-08-23,Refrigerated,2025-08-07,B4148D,16,WH-02
AM-1227,Amul Haldi Doodh Functional 200ml,Functional,Haldi,200ml,225.27,238.28,157,64,Amul Dairy Anand,4,2025-08-27,Ambient,2025-07-12,B8464C,46,STORE-05
AM-1208,Amul Unsalted Butter 100g,Butter,Unsalted,100g,72.05,80.63,494,25,Amul Foods Pvt Ltd,5,2025-12-20,Refrigerated,2025-07-24,B5944C,149,WH-02
AM-305,Amul Vegan Cheese 200g,Cheese,Vegan,200g,226.37,229.41,372,11,Amul Chocolate Works,5,2025-11-21,Refrigerated,2025-08-13,B9296B,100,STORE-05
AM-1208,Amul Unsalted Butter 100g,Butter,Unsalted,100g,95.43,104.34,29,81,Amul Chocolate Works,1,2025-11-16,Refrigerated,2025-06-18,B7412A,151,WH-01
AM-801,Amul Kool Koko 200ml,Beverages,Kool,200ml,27.95,35.49,467,32,Gujarat Co-op,1,2025-10-16,Ambient,2025-06-21,B9572B,117,STORE-03
AM-305,Amul Vegan Cheese 200g,Cheese,Vegan,200g,224.79,235.03,496,69,Amul Dairy Anand,1,2025-10-12,Refrigerated,2025-07-10,B3980D,94,WH-03
AM-801,Amul Kool Koko 200ml,Beverages,Kool,200ml,25.83,29,203,22,Amul Beverages,6,2025-10-08,Ambient,2025-07-06,B7732B,94,STORE-02